"""ID"";""CategoryDrivingLicence"";""AgeDrivingLicenseHolder"";""Region"";""Periods"";""PeopleWithADrivingLicence_1"""
"""350"";""A028200"";""53090"";""NL01  "";""2022JJ00"";""  171507"""
"""351"";""A028200"";""53090"";""LD01  "";""2014JJ00"";""   18683"""
"""352"";""A028200"";""53090"";""LD01  "";""2015JJ00"";""   18957"""
"""353"";""A028200"";""53090"";""LD01  "";""2016JJ00"";""   19277"""
"""354"";""A028200"";""53090"";""LD01  "";""2017JJ00"";""   20023"""
"""355"";""A028200"";""53090"";""LD01  "";""2018JJ00"";""   21675"""
"""356"";""A028200"";""53090"";""LD01  "";""2019JJ00"";""   22184"""
"""357"";""A028200"";""53090"";""LD01  "";""2020JJ00"";""   22388"""
"""358"";""A028200"";""53090"";""LD01  "";""2021JJ00"";""   20154"""
"""359"";""A028200"";""53090"";""LD01  "";""2022JJ00"";""   18789"""
"""360"";""A028200"";""53090"";""LD02  "";""2014JJ00"";""   39872"""
"""361"";""A028200"";""53090"";""LD02  "";""2015JJ00"";""   40266"""
"""362"";""A028200"";""53090"";""LD02  "";""2016JJ00"";""   42107"""
"""363"";""A028200"";""53090"";""LD02  "";""2017JJ00"";""   44044"""
"""364"";""A028200"";""53090"";""LD02  "";""2018JJ00"";""   46661"""
"""365"";""A028200"";""53090"";""LD02  "";""2019JJ00"";""   48339"""
"""366"";""A028200"";""53090"";""LD02  "";""2020JJ00"";""   49724"""
"""367"";""A028200"";""53090"";""LD02  "";""2021JJ00"";""   44707"""
"""368"";""A028200"";""53090"";""LD02  "";""2022JJ00"";""   41205"""
"""369"";""A028200"";""53090"";""LD03  "";""2014JJ00"";""   71101"""
"""370"";""A028200"";""53090"";""LD03  "";""2015JJ00"";""   73641"""
"""371"";""A028200"";""53090"";""LD03  "";""2016JJ00"";""   76532"""
"""372"";""A028200"";""53090"";""LD03  "";""2017JJ00"";""   79281"""
"""373"";""A028200"";""53090"";""LD03  "";""2018JJ00"";""   83174"""
"""374"";""A028200"";""53090"";""LD03  "";""2019JJ00"";""   85268"""
"""375"";""A028200"";""53090"";""LD03  "";""2020JJ00"";""   88065"""
"""376"";""A028200"";""53090"";""LD03  "";""2021JJ00"";""   78537"""
"""377"";""A028200"";""53090"";""LD03  "";""2022JJ00"";""   71814"""
"""378"";""A028200"";""53090"";""LD04  "";""2014JJ00"";""   41200"""
"""379"";""A028200"";""53090"";""LD04  "";""2015JJ00"";""   41950"""
"""380"";""A028200"";""53090"";""LD04  "";""2016JJ00"";""   43565"""
"""381"";""A028200"";""53090"";""LD04  "";""2017JJ00"";""   45515"""
"""382"";""A028200"";""53090"";""LD04  "";""2018JJ00"";""   48160"""
"""383"";""A028200"";""53090"";""LD04  "";""2019JJ00"";""   48419"""
"""384"";""A028200"";""53090"";""LD04  "";""2020JJ00"";""   48665"""
"""385"";""A028200"";""53090"";""LD04  "";""2021JJ00"";""   43535"""
"""386"";""A028200"";""53090"";""LD04  "";""2022JJ00"";""   39693"""
"""387"";""A028200"";""53090"";""LD99  "";""2014JJ00"";""      23"""
"""388"";""A028200"";""53090"";""LD99  "";""2015JJ00"";""      13"""
"""389"";""A028200"";""53090"";""LD99  "";""2016JJ00"";""      15"""
"""390"";""A028200"";""53090"";""LD99  "";""2017JJ00"";""       9"""
"""391"";""A028200"";""53090"";""LD99  "";""2018JJ00"";""      13"""
"""392"";""A028200"";""53090"";""LD99  "";""2019JJ00"";""      17"""
"""393"";""A028200"";""53090"";""LD99  "";""2020JJ00"";""       5"""
"""394"";""A028200"";""53090"";""LD99  "";""2021JJ00"";""       3"""
"""395"";""A028200"";""53090"";""LD99  "";""2022JJ00"";""       6"""
"""396"";""A028200"";""53090"";""PV20  "";""2014JJ00"";""    7331"""
"""397"";""A028200"";""53090"";""PV20  "";""2015JJ00"";""    7349"""
"""398"";""A028200"";""53090"";""PV20  "";""2016JJ00"";""    7186"""
"""399"";""A028200"";""53090"";""PV20  "";""2017JJ00"";""    7087"""
"""400"";""A028200"";""53090"";""PV20  "";""2018JJ00"";""    7307"""
"""401"";""A028200"";""53090"";""PV20  "";""2019JJ00"";""    7350"""
"""402"";""A028200"";""53090"";""PV20  "";""2020JJ00"";""    7290"""
"""403"";""A028200"";""53090"";""PV20  "";""2021JJ00"";""    6619"""
"""404"";""A028200"";""53090"";""PV20  "";""2022JJ00"";""    6077"""
"""405"";""A028200"";""53090"";""PV21  "";""2014JJ00"";""    6446"""
"""406"";""A028200"";""53090"";""PV21  "";""2015JJ00"";""    6628"""
"""407"";""A028200"";""53090"";""PV21  "";""2016JJ00"";""    6922"""
"""408"";""A028200"";""53090"";""PV21  "";""2017JJ00"";""    7415"""
"""409"";""A028200"";""53090"";""PV21  "";""2018JJ00"";""    8291"""
"""410"";""A028200"";""53090"";""PV21  "";""2019JJ00"";""    8581"""
"""411"";""A028200"";""53090"";""PV21  "";""2020JJ00"";""    8634"""
"""412"";""A028200"";""53090"";""PV21  "";""2021JJ00"";""    7657"""
"""413"";""A028200"";""53090"";""PV21  "";""2022JJ00"";""    7141"""
"""414"";""A028200"";""53090"";""PV22  "";""2014JJ00"";""    4906"""
"""415"";""A028200"";""53090"";""PV22  "";""2015JJ00"";""    4980"""
"""416"";""A028200"";""53090"";""PV22  "";""2016JJ00"";""    5169"""
"""417"";""A028200"";""53090"";""PV22  "";""2017JJ00"";""    5521"""
"""418"";""A028200"";""53090"";""PV22  "";""2018JJ00"";""    6077"""
"""419"";""A028200"";""53090"";""PV22  "";""2019JJ00"";""    6253"""
"""420"";""A028200"";""53090"";""PV22  "";""2020JJ00"";""    6464"""
"""421"";""A028200"";""53090"";""PV22  "";""2021JJ00"";""    5878"""
"""422"";""A028200"";""53090"";""PV22  "";""2022JJ00"";""    5571"""
"""423"";""A028200"";""53090"";""PV23  "";""2014JJ00"";""   12652"""
"""424"";""A028200"";""53090"";""PV23  "";""2015JJ00"";""   12709"""
"""425"";""A028200"";""53090"";""PV23  "";""2016JJ00"";""   13445"""
"""426"";""A028200"";""53090"";""PV23  "";""2017JJ00"";""   14132"""
"""427"";""A028200"";""53090"";""PV23  "";""2018JJ00"";""   14887"""
"""428"";""A028200"";""53090"";""PV23  "";""2019JJ00"";""   15664"""
"""429"";""A028200"";""53090"";""PV23  "";""2020JJ00"";""   16193"""
"""430"";""A028200"";""53090"";""PV23  "";""2021JJ00"";""   14489"""
"""431"";""A028200"";""53090"";""PV23  "";""2022JJ00"";""   13781"""
"""432"";""A028200"";""53090"";""PV24  "";""2014JJ00"";""    3677"""
"""433"";""A028200"";""53090"";""PV24  "";""2015JJ00"";""    3625"""
"""434"";""A028200"";""53090"";""PV24  "";""2016JJ00"";""    3907"""
"""435"";""A028200"";""53090"";""PV24  "";""2017JJ00"";""    4133"""
"""436"";""A028200"";""53090"";""PV24  "";""2018JJ00"";""    4458"""
"""437"";""A028200"";""53090"";""PV24  "";""2019JJ00"";""    4565"""
"""438"";""A028200"";""53090"";""PV24  "";""2020JJ00"";""    4746"""
"""439"";""A028200"";""53090"";""PV24  "";""2021JJ00"";""    4390"""
"""440"";""A028200"";""53090"";""PV24  "";""2022JJ00"";""    4073"""
"""441"";""A028200"";""53090"";""PV25  "";""2014JJ00"";""   23543"""
"""442"";""A028200"";""53090"";""PV25  "";""2015JJ00"";""   23932"""
"""443"";""A028200"";""53090"";""PV25  "";""2016JJ00"";""   24755"""
"""444"";""A028200"";""53090"";""PV25  "";""2017JJ00"";""   25779"""
"""445"";""A028200"";""53090"";""PV25  "";""2018JJ00"";""   27316"""
"""446"";""A028200"";""53090"";""PV25  "";""2019JJ00"";""   28110"""
"""447"";""A028200"";""53090"";""PV25  "";""2020JJ00"";""   28785"""
"""448"";""A028200"";""53090"";""PV25  "";""2021JJ00"";""   25828"""
"""449"";""A028200"";""53090"";""PV25  "";""2022JJ00"";""   23351"""
"""450"";""A028200"";""53090"";""PV26  "";""2014JJ00"";""   12400"""
"""451"";""A028200"";""53090"";""PV26  "";""2015JJ00"";""   13035"""
"""452"";""A028200"";""53090"";""PV26  "";""2016JJ00"";""   13730"""
"""453"";""A028200"";""53090"";""PV26  "";""2017JJ00"";""   14317"""
"""454"";""A028200"";""53090"";""PV26  "";""2018JJ00"";""   14867"""
"""455"";""A028200"";""53090"";""PV26  "";""2019JJ00"";""   15350"""
"""456"";""A028200"";""53090"";""PV26  "";""2020JJ00"";""   16668"""
"""457"";""A028200"";""53090"";""PV26  "";""2021JJ00"";""   15002"""
"""458"";""A028200"";""53090"";""PV26  "";""2022JJ00"";""   13555"""
"""459"";""A028200"";""53090"";""PV27  "";""2014JJ00"";""   22696"""
"""460"";""A028200"";""53090"";""PV27  "";""2015JJ00"";""   23260"""
"""461"";""A028200"";""53090"";""PV27  "";""2016JJ00"";""   24185"""
"""462"";""A028200"";""53090"";""PV27  "";""2017JJ00"";""   25063"""
"""463"";""A028200"";""53090"";""PV27  "";""2018JJ00"";""   26043"""
"""464"";""A028200"";""53090"";""PV27  "";""2019JJ00"";""   26584"""
"""465"";""A028200"";""53090"";""PV27  "";""2020JJ00"";""   27246"""
"""466"";""A028200"";""53090"";""PV27  "";""2021JJ00"";""   24267"""
"""467"";""A028200"";""53090"";""PV27  "";""2022JJ00"";""   22688"""
"""468"";""A028200"";""53090"";""PV28  "";""2014JJ00"";""   31966"""
"""469"";""A028200"";""53090"";""PV28  "";""2015JJ00"";""   33176"""
"""470"";""A028200"";""53090"";""PV28  "";""2016JJ00"";""   34052"""
"""471"";""A028200"";""53090"";""PV28  "";""2017JJ00"";""   35134"""
"""472"";""A028200"";""53090"";""PV28  "";""2018JJ00"";""   37252"""
"""473"";""A028200"";""53090"";""PV28  "";""2019JJ00"";""   38179"""
"""474"";""A028200"";""53090"";""PV28  "";""2020JJ00"";""   38983"""
"""475"";""A028200"";""53090"";""PV28  "";""2021JJ00"";""   34631"""
"""476"";""A028200"";""53090"";""PV28  "";""2022JJ00"";""   31362"""
"""477"";""A028200"";""53090"";""PV29  "";""2014JJ00"";""    4039"""
"""478"";""A028200"";""53090"";""PV29  "";""2015JJ00"";""    4170"""
"""479"";""A028200"";""53090"";""PV29  "";""2016JJ00"";""    4565"""
"""480"";""A028200"";""53090"";""PV29  "";""2017JJ00"";""    4767"""
"""481"";""A028200"";""53090"";""PV29  "";""2018JJ00"";""    5012"""
"""482"";""A028200"";""53090"";""PV29  "";""2019JJ00"";""    5155"""
"""483"";""A028200"";""53090"";""PV29  "";""2020JJ00"";""    5168"""
"""484"";""A028200"";""53090"";""PV29  "";""2021JJ00"";""    4637"""
"""485"";""A028200"";""53090"";""PV29  "";""2022JJ00"";""    4209"""
"""486"";""A028200"";""53090"";""PV30  "";""2014JJ00"";""   29057"""
"""487"";""A028200"";""53090"";""PV30  "";""2015JJ00"";""   29656"""
"""488"";""A028200"";""53090"";""PV30  "";""2016JJ00"";""   30868"""
"""489"";""A028200"";""53090"";""PV30  "";""2017JJ00"";""   32183"""
"""490"";""A028200"";""53090"";""PV30  "";""2018JJ00"";""   34258"""
"""491"";""A028200"";""53090"";""PV30  "";""2019JJ00"";""   34576"""
"""492"";""A028200"";""53090"";""PV30  "";""2020JJ00"";""   34702"""
"""493"";""A028200"";""53090"";""PV30  "";""2021JJ00"";""   31049"""
"""494"";""A028200"";""53090"";""PV30  "";""2022JJ00"";""   28337"""
"""495"";""A028200"";""53090"";""PV31  "";""2014JJ00"";""   12143"""
"""496"";""A028200"";""53090"";""PV31  "";""2015JJ00"";""   12294"""
"""497"";""A028200"";""53090"";""PV31  "";""2016JJ00"";""   12697"""
"""498"";""A028200"";""53090"";""PV31  "";""2017JJ00"";""   13332"""
"""499"";""A028200"";""53090"";""PV31  "";""2018JJ00"";""   13902"""
"""500"";""A028200"";""53090"";""PV31  "";""2019JJ00"";""   13843"""
"""501"";""A028200"";""53090"";""PV31  "";""2020JJ00"";""   13963"""
"""502"";""A028200"";""53090"";""PV31  "";""2021JJ00"";""   12486"""
"""503"";""A028200"";""53090"";""PV31  "";""2022JJ00"";""   11356"""
"""504"";""A028200"";""53090"";""PV99  "";""2014JJ00"";""      23"""
"""505"";""A028200"";""53090"";""PV99  "";""2015JJ00"";""      13"""
"""506"";""A028200"";""53090"";""PV99  "";""2016JJ00"";""      15"""
"""507"";""A028200"";""53090"";""PV99  "";""2017JJ00"";""       9"""
"""508"";""A028200"";""53090"";""PV99  "";""2018JJ00"";""      13"""
"""509"";""A028200"";""53090"";""PV99  "";""2019JJ00"";""      17"""
"""510"";""A028200"";""53090"";""PV99  "";""2020JJ00"";""       5"""
"""511"";""A028200"";""53090"";""PV99  "";""2021JJ00"";""       3"""
"""512"";""A028200"";""53090"";""PV99  "";""2022JJ00"";""       6"""
"""513"";""A028200"";""70500"";""NL01  "";""2014JJ00"";""  748794"""
"""514"";""A028200"";""70500"";""NL01  "";""2015JJ00"";""  751848"""
"""515"";""A028200"";""70500"";""NL01  "";""2016JJ00"";""  747320"""
"""516"";""A028200"";""70500"";""NL01  "";""2017JJ00"";""  745044"""
"""517"";""A028200"";""70500"";""NL01  "";""2018JJ00"";""  747504"""
"""518"";""A028200"";""70500"";""NL01  "";""2019JJ00"";""  754032"""
"""519"";""A028200"";""70500"";""NL01  "";""2020JJ00"";""  763585"""
"""520"";""A028200"";""70500"";""NL01  "";""2021JJ00"";""  769600"""
"""521"";""A028200"";""70500"";""NL01  "";""2022JJ00"";""  772732"""
"""522"";""A028200"";""70500"";""LD01  "";""2014JJ00"";""   78008"""
"""523"";""A028200"";""70500"";""LD01  "";""2015JJ00"";""   78069"""
"""524"";""A028200"";""70500"";""LD01  "";""2016JJ00"";""   77599"""
"""525"";""A028200"";""70500"";""LD01  "";""2017JJ00"";""   77457"""
"""526"";""A028200"";""70500"";""LD01  "";""2018JJ00"";""   77870"""
"""527"";""A028200"";""70500"";""LD01  "";""2019JJ00"";""   78617"""
"""528"";""A028200"";""70500"";""LD01  "";""2020JJ00"";""   80467"""
"""529"";""A028200"";""70500"";""LD01  "";""2021JJ00"";""   81205"""
"""530"";""A028200"";""70500"";""LD01  "";""2022JJ00"";""   81990"""
"""531"";""A028200"";""70500"";""LD02  "";""2014JJ00"";""  162637"""
"""532"";""A028200"";""70500"";""LD02  "";""2015JJ00"";""  162834"""
"""533"";""A028200"";""70500"";""LD02  "";""2016JJ00"";""  162131"""
"""534"";""A028200"";""70500"";""LD02  "";""2017JJ00"";""  161776"""
"""535"";""A028200"";""70500"";""LD02  "";""2018JJ00"";""  163606"""
"""536"";""A028200"";""70500"";""LD02  "";""2019JJ00"";""  166363"""
"""537"";""A028200"";""70500"";""LD02  "";""2020JJ00"";""  169188"""
"""538"";""A028200"";""70500"";""LD02  "";""2021JJ00"";""  171551"""
"""539"";""A028200"";""70500"";""LD02  "";""2022JJ00"";""  173266"""
"""540"";""A028200"";""70500"";""LD03  "";""2014JJ00"";""  344086"""
"""541"";""A028200"";""70500"";""LD03  "";""2015JJ00"";""  346566"""
"""542"";""A028200"";""70500"";""LD03  "";""2016JJ00"";""  344613"""
"""543"";""A028200"";""70500"";""LD03  "";""2017JJ00"";""  343066"""
"""544"";""A028200"";""70500"";""LD03  "";""2018JJ00"";""  342741"""
"""545"";""A028200"";""70500"";""LD03  "";""2019JJ00"";""  343545"""
"""546"";""A028200"";""70500"";""LD03  "";""2020JJ00"";""  346456"""
"""547"";""A028200"";""70500"";""LD03  "";""2021JJ00"";""  348057"""
"""548"";""A028200"";""70500"";""LD03  "";""2022JJ00"";""  348820"""
"""549"";""A028200"";""70500"";""LD04  "";""2014JJ00"";""  163919"""
"""550"";""A028200"";""70500"";""LD04  "";""2015JJ00"";""  164221"""
"""551"";""A028200"";""70500"";""LD04  "";""2016JJ00"";""  162802"""
"""552"";""A028200"";""70500"";""LD04  "";""2017JJ00"";""  162553"""
"""553"";""A028200"";""70500"";""LD04  "";""2018JJ00"";""  163066"""
"""554"";""A028200"";""70500"";""LD04  "";""2019JJ00"";""  165305"""
"""555"";""A028200"";""70500"";""LD04  "";""2020JJ00"";""  167282"""
"""556"";""A028200"";""70500"";""LD04  "";""2021JJ00"";""  168628"""
"""557"";""A028200"";""70500"";""LD04  "";""2022JJ00"";""  168492"""
"""558"";""A028200"";""70500"";""LD99  "";""2014JJ00"";""     144"""
"""559"";""A028200"";""70500"";""LD99  "";""2015JJ00"";""     158"""
"""560"";""A028200"";""70500"";""LD99  "";""2016JJ00"";""     175"""
"""561"";""A028200"";""70500"";""LD99  "";""2017JJ00"";""     192"""
"""562"";""A028200"";""70500"";""LD99  "";""2018JJ00"";""     221"""
"""563"";""A028200"";""70500"";""LD99  "";""2019JJ00"";""     202"""
"""564"";""A028200"";""70500"";""LD99  "";""2020JJ00"";""     192"""
"""565"";""A028200"";""70500"";""LD99  "";""2021JJ00"";""     159"""
"""566"";""A028200"";""70500"";""LD99  "";""2022JJ00"";""     164"""
"""567"";""A028200"";""70500"";""PV20  "";""2014JJ00"";""   34124"""
"""568"";""A028200"";""70500"";""PV20  "";""2015JJ00"";""   34381"""
"""569"";""A028200"";""70500"";""PV20  "";""2016JJ00"";""   34358"""
"""570"";""A028200"";""70500"";""PV20  "";""2017JJ00"";""   34146"""
"""571"";""A028200"";""70500"";""PV20  "";""2018JJ00"";""   33979"""
"""572"";""A028200"";""70500"";""PV20  "";""2019JJ00"";""   33587"""
"""573"";""A028200"";""70500"";""PV20  "";""2020JJ00"";""   33807"""
"""574"";""A028200"";""70500"";""PV20  "";""2021JJ00"";""   33522"""
"""575"";""A028200"";""70500"";""PV20  "";""2022JJ00"";""   33525"""
"""576"";""A028200"";""70500"";""PV21  "";""2014JJ00"";""   26705"""
"""577"";""A028200"";""70500"";""PV21  "";""2015JJ00"";""   26622"""
"""578"";""A028200"";""70500"";""PV21  "";""2016JJ00"";""   26573"""
"""579"";""A028200"";""70500"";""PV21  "";""2017JJ00"";""   26563"""
"""580"";""A028200"";""70500"";""PV21  "";""2018JJ00"";""   26802"""
"""581"";""A028200"";""70500"";""PV21  "";""2019JJ00"";""   27187"""
"""582"";""A028200"";""70500"";""PV21  "";""2020JJ00"";""   27915"""
"""583"";""A028200"";""70500"";""PV21  "";""2021JJ00"";""   28307"""
"""584"";""A028200"";""70500"";""PV21  "";""2022JJ00"";""   28630"""
"""585"";""A028200"";""70500"";""PV22  "";""2014JJ00"";""   17179"""
"""586"";""A028200"";""70500"";""PV22  "";""2015JJ00"";""   17066"""
"""587"";""A028200"";""70500"";""PV22  "";""2016JJ00"";""   16668"""
"""588"";""A028200"";""70500"";""PV22  "";""2017JJ00"";""   16748"""
"""589"";""A028200"";""70500"";""PV22  "";""2018JJ00"";""   17089"""
"""590"";""A028200"";""70500"";""PV22  "";""2019JJ00"";""   17843"""
"""591"";""A028200"";""70500"";""PV22  "";""2020JJ00"";""   18745"""
"""592"";""A028200"";""70500"";""PV22  "";""2021JJ00"";""   19376"""
"""593"";""A028200"";""70500"";""PV22  "";""2022JJ00"";""   19835"""
"""594"";""A028200"";""70500"";""PV23  "";""2014JJ00"";""   52920"""
"""595"";""A028200"";""70500"";""PV23  "";""2015JJ00"";""   52384"""
"""596"";""A028200"";""70500"";""PV23  "";""2016JJ00"";""   51863"""
"""597"";""A028200"";""70500"";""PV23  "";""2017JJ00"";""   51826"""
"""598"";""A028200"";""70500"";""PV23  "";""2018JJ00"";""   52516"""
"""599"";""A028200"";""70500"";""PV23  "";""2019JJ00"";""   53295"""
"""600"";""A028200"";""70500"";""PV23  "";""2020JJ00"";""   54710"""
"""601"";""A028200"";""70500"";""PV23  "";""2021JJ00"";""   55986"""
"""602"";""A028200"";""70500"";""PV23  "";""2022JJ00"";""   56618"""
"""603"";""A028200"";""70500"";""PV24  "";""2014JJ00"";""   16270"""
"""604"";""A028200"";""70500"";""PV24  "";""2015JJ00"";""   16231"""
"""605"";""A028200"";""70500"";""PV24  "";""2016JJ00"";""   16174"""
"""606"";""A028200"";""70500"";""PV24  "";""2017JJ00"";""   15878"""
"""607"";""A028200"";""70500"";""PV24  "";""2018JJ00"";""   16162"""
"""608"";""A028200"";""70500"";""PV24  "";""2019JJ00"";""   16509"""
"""609"";""A028200"";""70500"";""PV24  "";""2020JJ00"";""   16742"""
"""610"";""A028200"";""70500"";""PV24  "";""2021JJ00"";""   16820"""
"""611"";""A028200"";""70500"";""PV24  "";""2022JJ00"";""   17226"""
"""612"";""A028200"";""70500"";""PV25  "";""2014JJ00"";""   93447"""
"""613"";""A028200"";""70500"";""PV25  "";""2015JJ00"";""   94219"""
"""614"";""A028200"";""70500"";""PV25  "";""2016JJ00"";""   94094"""
"""615"";""A028200"";""70500"";""PV25  "";""2017JJ00"";""   94072"""
"""616"";""A028200"";""70500"";""PV25  "";""2018JJ00"";""   94928"""
"""617"";""A028200"";""70500"";""PV25  "";""2019JJ00"";""   96559"""
"""618"";""A028200"";""70500"";""PV25  "";""2020JJ00"";""   97736"""
"""619"";""A028200"";""70500"";""PV25  "";""2021JJ00"";""   98745"""
"""620"";""A028200"";""70500"";""PV25  "";""2022JJ00"";""   99422"""
"""621"";""A028200"";""70500"";""PV26  "";""2014JJ00"";""   60425"""
"""622"";""A028200"";""70500"";""PV26  "";""2015JJ00"";""   60976"""
"""623"";""A028200"";""70500"";""PV26  "";""2016JJ00"";""   61099"""
"""624"";""A028200"";""70500"";""PV26  "";""2017JJ00"";""   60475"""
"""625"";""A028200"";""70500"";""PV26  "";""2018JJ00"";""   60696"""
"""626"";""A028200"";""70500"";""PV26  "";""2019JJ00"";""   60873"""
"""627"";""A028200"";""70500"";""PV26  "";""2020JJ00"";""   62912"""
"""628"";""A028200"";""70500"";""PV26  "";""2021JJ00"";""   63004"""
"""629"";""A028200"";""70500"";""PV26  "";""2022JJ00"";""   63354"""
"""630"";""A028200"";""70500"";""PV27  "";""2014JJ00"";""  113132"""
"""631"";""A028200"";""70500"";""PV27  "";""2015JJ00"";""  114243"""
"""632"";""A028200"";""70500"";""PV27  "";""2016JJ00"";""  113940"""
"""633"";""A028200"";""70500"";""PV27  "";""2017JJ00"";""  112947"""
"""634"";""A028200"";""70500"";""PV27  "";""2018JJ00"";""  111480"""
"""635"";""A028200"";""70500"";""PV27  "";""2019JJ00"";""  110715"""
"""636"";""A028200"";""70500"";""PV27  "";""2020JJ00"";""  110506"""
"""637"";""A028200"";""70500"";""PV27  "";""2021JJ00"";""  110703"""
"""638"";""A028200"";""70500"";""PV27  "";""2022JJ00"";""  111070"""
"""639"";""A028200"";""70500"";""PV28  "";""2014JJ00"";""  155609"""
"""640"";""A028200"";""70500"";""PV28  "";""2015JJ00"";""  156309"""
"""641"";""A028200"";""70500"";""PV28  "";""2016JJ00"";""  154718"""
"""642"";""A028200"";""70500"";""PV28  "";""2017JJ00"";""  154683"""
"""643"";""A028200"";""70500"";""PV28  "";""2018JJ00"";""  155534"""
"""644"";""A028200"";""70500"";""PV28  "";""2019JJ00"";""  156566"""
"""645"";""A028200"";""70500"";""PV28  "";""2020JJ00"";""  157424"""
"""646"";""A028200"";""70500"";""PV28  "";""2021JJ00"";""  158324"""
"""647"";""A028200"";""70500"";""PV28  "";""2022JJ00"";""  158360"""
"""648"";""A028200"";""70500"";""PV29  "";""2014JJ00"";""   14920"""
"""649"";""A028200"";""70500"";""PV29  "";""2015JJ00"";""   15038"""
"""650"";""A028200"";""70500"";""PV29  "";""2016JJ00"";""   14856"""
"""651"";""A028200"";""70500"";""PV29  "";""2017JJ00"";""   14961"""
"""652"";""A028200"";""70500"";""PV29  "";""2018JJ00"";""   15031"""
