"""ID"";""Population"";""Sex"";""PersonalCharacteristics"";""Margins"";""Periods"";""TrafficParticipation_1"";""UseOfPublicTransport_2"""
"""1967"";""A048709"";""T001038"";""2017560"";""MBG0095"";""2021JJ00"";""    87.2"";""     5.2"""
"""1968"";""A048709"";""T001038"";""2017565"";""MW00000"";""2018JJ00"";""    89.0"";""     9.6"""
"""1969"";""A048709"";""T001038"";""2017565"";""MW00000"";""2019JJ00"";""    88.7"";""     9.9"""
"""1970"";""A048709"";""T001038"";""2017565"";""MW00000"";""2020JJ00"";""    80.5"";""     4.3"""
"""1971"";""A048709"";""T001038"";""2017565"";""MW00000"";""2021JJ00"";""    82.8"";""     4.0"""
"""1972"";""A048709"";""T001038"";""2017565"";""MOG0095"";""2018JJ00"";""    88.4"";""     9.1"""
"""1973"";""A048709"";""T001038"";""2017565"";""MOG0095"";""2019JJ00"";""    88.0"";""     9.5"""
"""1974"";""A048709"";""T001038"";""2017565"";""MOG0095"";""2020JJ00"";""    79.9"";""     4.0"""
"""1975"";""A048709"";""T001038"";""2017565"";""MOG0095"";""2021JJ00"";""    82.2"";""     3.7"""
"""1976"";""A048709"";""T001038"";""2017565"";""MBG0095"";""2018JJ00"";""    89.6"";""    10.1"""
"""1977"";""A048709"";""T001038"";""2017565"";""MBG0095"";""2019JJ00"";""    89.3"";""    10.4"""
"""1978"";""A048709"";""T001038"";""2017565"";""MBG0095"";""2020JJ00"";""    81.1"";""     4.6"""
"""1979"";""A048709"";""T001038"";""2017565"";""MBG0095"";""2021JJ00"";""    83.3"";""     4.2"""
"""1980"";""A048709"";""T001038"";""2012751"";""MW00000"";""2018JJ00"";""    85.4"";""    20.1"""
"""1981"";""A048709"";""T001038"";""2012751"";""MW00000"";""2019JJ00"";""    85.0"";""    19.0"""
"""1982"";""A048709"";""T001038"";""2012751"";""MW00000"";""2020JJ00"";""    72.2"";""     9.8"""
"""1983"";""A048709"";""T001038"";""2012751"";""MW00000"";""2021JJ00"";""    77.1"";""    11.7"""
"""1984"";""A048709"";""T001038"";""2012751"";""MOG0095"";""2018JJ00"";""    84.3"";""    19.1"""
"""1985"";""A048709"";""T001038"";""2012751"";""MOG0095"";""2019JJ00"";""    83.9"";""    18.0"""
"""1986"";""A048709"";""T001038"";""2012751"";""MOG0095"";""2020JJ00"";""    71.1"";""     9.1"""
"""1987"";""A048709"";""T001038"";""2012751"";""MOG0095"";""2021JJ00"";""    76.0"";""    11.0"""
"""1988"";""A048709"";""T001038"";""2012751"";""MBG0095"";""2018JJ00"";""    86.4"";""    21.1"""
"""1989"";""A048709"";""T001038"";""2012751"";""MBG0095"";""2019JJ00"";""    86.1"";""    20.1"""
"""1990"";""A048709"";""T001038"";""2012751"";""MBG0095"";""2020JJ00"";""    73.3"";""    10.6"""
"""1991"";""A048709"";""T001038"";""2012751"";""MBG0095"";""2021JJ00"";""    78.1"";""    12.4"""
"""1992"";""A048709"";""T001038"";""2017572"";""MW00000"";""2018JJ00"";""    75.2"";""     6.6"""
"""1993"";""A048709"";""T001038"";""2017572"";""MW00000"";""2019JJ00"";""    71.2"";""     6.6"""
"""1994"";""A048709"";""T001038"";""2017572"";""MW00000"";""2020JJ00"";""    66.1"";""       ."""
"""1995"";""A048709"";""T001038"";""2017572"";""MW00000"";""2021JJ00"";""    66.4"";""     5.0"""
"""1996"";""A048709"";""T001038"";""2017572"";""MOG0095"";""2018JJ00"";""    72.0"";""     5.0"""
"""1997"";""A048709"";""T001038"";""2017572"";""MOG0095"";""2019JJ00"";""    67.3"";""     4.9"""
"""1998"";""A048709"";""T001038"";""2017572"";""MOG0095"";""2020JJ00"";""    63.1"";""       ."""
"""1999"";""A048709"";""T001038"";""2017572"";""MOG0095"";""2021JJ00"";""    63.3"";""     3.7"""
"""2000"";""A048709"";""T001038"";""2017572"";""MBG0095"";""2018JJ00"";""    78.2"";""     8.6"""
"""2001"";""A048709"";""T001038"";""2017572"";""MBG0095"";""2019JJ00"";""    74.7"";""     8.9"""
"""2002"";""A048709"";""T001038"";""2017572"";""MBG0095"";""2020JJ00"";""    68.9"";""       ."""
"""2003"";""A048709"";""T001038"";""2017572"";""MBG0095"";""2021JJ00"";""    69.4"";""     6.8"""
"""2004"";""A048709"";""T001038"";""2820713"";""MW00000"";""2018JJ00"";""    71.1"";""     4.8"""
"""2005"";""A048709"";""T001038"";""2820713"";""MW00000"";""2019JJ00"";""    67.8"";""     5.6"""
"""2006"";""A048709"";""T001038"";""2820713"";""MW00000"";""2020JJ00"";""    58.3"";""       ."""
"""2007"";""A048709"";""T001038"";""2820713"";""MW00000"";""2021JJ00"";""    67.1"";""       ."""
"""2008"";""A048709"";""T001038"";""2820713"";""MOG0095"";""2018JJ00"";""    68.5"";""     3.7"""
"""2009"";""A048709"";""T001038"";""2820713"";""MOG0095"";""2019JJ00"";""    64.8"";""     4.4"""
"""2010"";""A048709"";""T001038"";""2820713"";""MOG0095"";""2020JJ00"";""    55.6"";""       ."""
"""2011"";""A048709"";""T001038"";""2820713"";""MOG0095"";""2021JJ00"";""    64.6"";""       ."""
"""2012"";""A048709"";""T001038"";""2820713"";""MBG0095"";""2018JJ00"";""    73.6"";""     6.3"""
"""2013"";""A048709"";""T001038"";""2820713"";""MBG0095"";""2019JJ00"";""    70.7"";""     7.2"""
"""2014"";""A048709"";""T001038"";""2820713"";""MBG0095"";""2020JJ00"";""    60.9"";""       ."""
"""2015"";""A048709"";""T001038"";""2820713"";""MBG0095"";""2021JJ00"";""    69.4"";""       ."""
"""2016"";""A048709"";""T001038"";""2017576"";""MW00000"";""2018JJ00"";""    69.8"";""     3.8"""
"""2017"";""A048709"";""T001038"";""2017576"";""MW00000"";""2019JJ00"";""    69.0"";""     3.7"""
"""2018"";""A048709"";""T001038"";""2017576"";""MW00000"";""2020JJ00"";""    62.7"";""     1.4"""
"""2019"";""A048709"";""T001038"";""2017576"";""MW00000"";""2021JJ00"";""    69.6"";""     1.5"""
"""2020"";""A048709"";""T001038"";""2017576"";""MOG0095"";""2018JJ00"";""    68.6"";""     3.4"""
"""2021"";""A048709"";""T001038"";""2017576"";""MOG0095"";""2019JJ00"";""    67.9"";""     3.3"""
"""2022"";""A048709"";""T001038"";""2017576"";""MOG0095"";""2020JJ00"";""    61.7"";""     1.2"""
"""2023"";""A048709"";""T001038"";""2017576"";""MOG0095"";""2021JJ00"";""    68.6"";""     1.3"""
"""2024"";""A048709"";""T001038"";""2017576"";""MBG0095"";""2018JJ00"";""    70.9"";""     4.4"""
"""2025"";""A048709"";""T001038"";""2017576"";""MBG0095"";""2019JJ00"";""    70.2"";""     4.2"""
"""2026"";""A048709"";""T001038"";""2017576"";""MBG0095"";""2020JJ00"";""    63.6"";""     1.7"""
"""2027"";""A048709"";""T001038"";""2017576"";""MBG0095"";""2021JJ00"";""    70.5"";""     1.8"""
"""2028"";""A048709"";""T001038"";""2017500"";""MW00000"";""2018JJ00"";""    73.2"";""     5.4"""
"""2029"";""A048709"";""T001038"";""2017500"";""MW00000"";""2019JJ00"";""    71.0"";""     5.0"""
"""2030"";""A048709"";""T001038"";""2017500"";""MW00000"";""2020JJ00"";""    62.1"";""     2.1"""
"""2031"";""A048709"";""T001038"";""2017500"";""MW00000"";""2021JJ00"";""    67.8"";""     2.9"""
"""2032"";""A048709"";""T001038"";""2017500"";""MOG0095"";""2018JJ00"";""    71.7"";""     4.7"""
"""2033"";""A048709"";""T001038"";""2017500"";""MOG0095"";""2019JJ00"";""    69.4"";""     4.3"""
"""2034"";""A048709"";""T001038"";""2017500"";""MOG0095"";""2020JJ00"";""    60.7"";""     1.7"""
"""2035"";""A048709"";""T001038"";""2017500"";""MOG0095"";""2021JJ00"";""    66.3"";""     2.5"""
"""2036"";""A048709"";""T001038"";""2017500"";""MBG0095"";""2018JJ00"";""    74.6"";""     6.1"""
"""2037"";""A048709"";""T001038"";""2017500"";""MBG0095"";""2019JJ00"";""    72.5"";""     5.7"""
"""2038"";""A048709"";""T001038"";""2017500"";""MBG0095"";""2020JJ00"";""    63.5"";""     2.5"""
"""2039"";""A048709"";""T001038"";""2017500"";""MBG0095"";""2021JJ00"";""    69.1"";""     3.5"""
"""2040"";""A048709"";""T001038"";""A048766"";""MW00000"";""2018JJ00"";""    84.4"";""     3.7"""
"""2041"";""A048709"";""T001038"";""A048766"";""MW00000"";""2019JJ00"";""    84.7"";""     4.1"""
"""2042"";""A048709"";""T001038"";""A048766"";""MW00000"";""2020JJ00"";""    78.3"";""     1.6"""
"""2043"";""A048709"";""T001038"";""A048766"";""MW00000"";""2021JJ00"";""    80.9"";""     1.4"""
"""2044"";""A048709"";""T001038"";""A048766"";""MOG0095"";""2018JJ00"";""    83.7"";""     3.5"""
"""2045"";""A048709"";""T001038"";""A048766"";""MOG0095"";""2019JJ00"";""    84.0"";""     3.8"""
"""2046"";""A048709"";""T001038"";""A048766"";""MOG0095"";""2020JJ00"";""    77.8"";""     1.4"""
"""2047"";""A048709"";""T001038"";""A048766"";""MOG0095"";""2021JJ00"";""    80.3"";""     1.2"""
"""2048"";""A048709"";""T001038"";""A048766"";""MBG0095"";""2018JJ00"";""    85.0"";""     4.0"""
"""2049"";""A048709"";""T001038"";""A048766"";""MBG0095"";""2019JJ00"";""    85.3"";""     4.4"""
"""2050"";""A048709"";""T001038"";""A048766"";""MBG0095"";""2020JJ00"";""    78.9"";""     1.7"""
"""2051"";""A048709"";""T001038"";""A048766"";""MBG0095"";""2021JJ00"";""    81.4"";""     1.5"""
"""2052"";""A048709"";""T001038"";""A048767"";""MW00000"";""2018JJ00"";""    85.5"";""     7.9"""
"""2053"";""A048709"";""T001038"";""A048767"";""MW00000"";""2019JJ00"";""    84.1"";""     8.1"""
"""2054"";""A048709"";""T001038"";""A048767"";""MW00000"";""2020JJ00"";""    77.5"";""     3.1"""
"""2055"";""A048709"";""T001038"";""A048767"";""MW00000"";""2021JJ00"";""    81.5"";""     3.3"""
"""2056"";""A048709"";""T001038"";""A048767"";""MOG0095"";""2018JJ00"";""    84.7"";""     7.4"""
"""2057"";""A048709"";""T001038"";""A048767"";""MOG0095"";""2019JJ00"";""    83.1"";""     7.6"""
"""2058"";""A048709"";""T001038"";""A048767"";""MOG0095"";""2020JJ00"";""    76.7"";""     2.9"""
"""2059"";""A048709"";""T001038"";""A048767"";""MOG0095"";""2021JJ00"";""    80.8"";""     3.0"""
"""2060"";""A048709"";""T001038"";""A048767"";""MBG0095"";""2018JJ00"";""    86.3"";""     8.4"""
"""2061"";""A048709"";""T001038"";""A048767"";""MBG0095"";""2019JJ00"";""    85.0"";""     8.7"""
"""2062"";""A048709"";""T001038"";""A048767"";""MBG0095"";""2020JJ00"";""    78.2"";""     3.5"""
"""2063"";""A048709"";""T001038"";""A048767"";""MBG0095"";""2021JJ00"";""    82.2"";""     3.6"""
"""2064"";""A048709"";""T001038"";""A048768"";""MW00000"";""2018JJ00"";""    84.9"";""    21.5"""
"""2065"";""A048709"";""T001038"";""A048768"";""MW00000"";""2019JJ00"";""    82.9"";""    21.9"""
"""2066"";""A048709"";""T001038"";""A048768"";""MW00000"";""2020JJ00"";""    72.4"";""     9.7"""
"""2067"";""A048709"";""T001038"";""A048768"";""MW00000"";""2021JJ00"";""    79.4"";""    11.8"""
"""2068"";""A048709"";""T001038"";""A048768"";""MOG0095"";""2018JJ00"";""    83.3"";""    20.1"""
"""2069"";""A048709"";""T001038"";""A048768"";""MOG0095"";""2019JJ00"";""    81.2"";""    20.5"""
"""2070"";""A048709"";""T001038"";""A048768"";""MOG0095"";""2020JJ00"";""    70.8"";""     8.8"""
"""2071"";""A048709"";""T001038"";""A048768"";""MOG0095"";""2021JJ00"";""    78.0"";""    10.8"""
"""2072"";""A048709"";""T001038"";""A048768"";""MBG0095"";""2018JJ00"";""    86.3"";""    23.1"""
"""2073"";""A048709"";""T001038"";""A048768"";""MBG0095"";""2019JJ00"";""    84.4"";""    23.4"""
"""2074"";""A048709"";""T001038"";""A048768"";""MBG0095"";""2020JJ00"";""    73.8"";""    10.6"""
"""2075"";""A048709"";""T001038"";""A048768"";""MBG0095"";""2021JJ00"";""    80.7"";""    12.8"""
"""2076"";""A048709"";""T001038"";""A048769"";""MW00000"";""2018JJ00"";""    72.2"";""    17.5"""
"""2077"";""A048709"";""T001038"";""A048769"";""MW00000"";""2019JJ00"";""    68.8"";""    16.3"""
"""2078"";""A048709"";""T001038"";""A048769"";""MW00000"";""2020JJ00"";""    58.2"";""     8.5"""
"""2079"";""A048709"";""T001038"";""A048769"";""MW00000"";""2021JJ00"";""    64.7"";""     9.8"""
"""2080"";""A048709"";""T001038"";""A048769"";""MOG0095"";""2018JJ00"";""    71.1"";""    16.6"""
"""2081"";""A048709"";""T001038"";""A048769"";""MOG0095"";""2019JJ00"";""    67.6"";""    15.4"""
"""2082"";""A048709"";""T001038"";""A048769"";""MOG0095"";""2020JJ00"";""    57.1"";""     7.9"""
"""2083"";""A048709"";""T001038"";""A048769"";""MOG0095"";""2021JJ00"";""    63.7"";""     9.2"""
"""2084"";""A048709"";""T001038"";""A048769"";""MBG0095"";""2018JJ00"";""    73.4"";""    18.4"""
"""2085"";""A048709"";""T001038"";""A048769"";""MBG0095"";""2019JJ00"";""    70.1"";""    17.3"""
"""2086"";""A048709"";""T001038"";""A048769"";""MBG0095"";""2020JJ00"";""    59.2"";""     9.1"""
"""2087"";""A048709"";""T001038"";""A048769"";""MBG0095"";""2021JJ00"";""    65.7"";""    10.4"""
"""2088"";""A048709"";""T001038"";""A048770"";""MW00000"";""2018JJ00"";""    85.9"";""     9.1"""
"""2089"";""A048709"";""T001038"";""A048770"";""MW00000"";""2019JJ00"";""    86.7"";""     8.8"""
"""2090"";""A048709"";""T001038"";""A048770"";""MW00000"";""2020JJ00"";""    73.1"";""     5.2"""
"""2091"";""A048709"";""T001038"";""A048770"";""MW00000"";""2021JJ00"";""    78.7"";""     5.6"""
"""2092"";""A048709"";""T001038"";""A048770"";""MOG0095"";""2018JJ00"";""    84.5"";""     8.2"""
"""2093"";""A048709"";""T001038"";""A048770"";""MOG0095"";""2019JJ00"";""    85.1"";""     7.8"""
"""2094"";""A048709"";""T001038"";""A048770"";""MOG0095"";""2020JJ00"";""    71.4"";""     4.4"""
"""2095"";""A048709"";""T001038"";""A048770"";""MOG0095"";""2021JJ00"";""    77.2"";""     4.9"""
"""2096"";""A048709"";""T001038"";""A048770"";""MBG0095"";""2018JJ00"";""    87.2"";""    10.1"""
"""2097"";""A048709"";""T001038"";""A048770"";""MBG0095"";""2019JJ00"";""    88.1"";""     9.9"""
"""2098"";""A048709"";""T001038"";""A048770"";""MBG0095"";""2020JJ00"";""    74.7"";""     6.1"""
"""2099"";""A048709"";""T001038"";""A048770"";""MBG0095"";""2021JJ00"";""    80.2"";""     6.5"""
"""2100"";""A048709"";""3000   "";""T009002"";""MW00000"";""2018JJ00"";""    82.4"";""     8.5"""
"""2101"";""A048709"";""3000   "";""T009002"";""MW00000"";""2019JJ00"";""    82.1"";""     8.4"""
"""2102"";""A048709"";""3000   "";""T009002"";""MW00000"";""2020JJ00"";""    73.9"";""     3.8"""
"""2103"";""A048709"";""3000   "";""T009002"";""MW00000"";""2021JJ00"";""    77.4"";""     4.1"""
"""2104"";""A048709"";""3000   "";""T009002"";""MOG0095"";""2018JJ00"";""    81.8"";""     8.1"""
"""2105"";""A048709"";""3000   "";""T009002"";""MOG0095"";""2019JJ00"";""    81.4"";""     8.0"""
"""2106"";""A048709"";""3000   "";""T009002"";""MOG0095"";""2020JJ00"";""    73.4"";""     3.6"""
"""2107"";""A048709"";""3000   "";""T009002"";""MOG0095"";""2021JJ00"";""    76.8"";""     3.8"""
"""2108"";""A048709"";""3000   "";""T009002"";""MBG0095"";""2018JJ00"";""    83.0"";""     8.9"""
"""2109"";""A048709"";""3000   "";""T009002"";""MBG0095"";""2019JJ00"";""    82.7"";""     8.8"""
"""2110"";""A048709"";""3000   "";""T009002"";""MBG0095"";""2020JJ00"";""    74.5"";""     4.1"""
"""2111"";""A048709"";""3000   "";""T009002"";""MBG0095"";""2021JJ00"";""    77.9"";""     4.3"""
"""2112"";""A048709"";""3000   "";""51511  "";""MW00000"";""2018JJ00"";""       ."";""       ."""
"""2113"";""A048709"";""3000   "";""51511  "";""MW00000"";""2019JJ00"";""       ."";""       ."""
"""2114"";""A048709"";""3000   "";""51511  "";""MW00000"";""2020JJ00"";""       ."";""       ."""
"""2115"";""A048709"";""3000   "";""51511  "";""MW00000"";""2021JJ00"";""       ."";""       ."""
"""2116"";""A048709"";""3000   "";""51511  "";""MOG0095"";""2018JJ00"";""       ."";""       ."""
"""2117"";""A048709"";""3000   "";""51511  "";""MOG0095"";""2019JJ00"";""       ."";""       ."""
"""2118"";""A048709"";""3000   "";""51511  "";""MOG0095"";""2020JJ00"";""       ."";""       ."""
"""2119"";""A048709"";""3000   "";""51511  "";""MOG0095"";""2021JJ00"";""       ."";""       ."""
"""2120"";""A048709"";""3000   "";""51511  "";""MBG0095"";""2018JJ00"";""       ."";""       ."""
"""2121"";""A048709"";""3000   "";""51511  "";""MBG0095"";""2019JJ00"";""       ."";""       ."""
"""2122"";""A048709"";""3000   "";""51511  "";""MBG0095"";""2020JJ00"";""       ."";""       ."""
"""2123"";""A048709"";""3000   "";""51511  "";""MBG0095"";""2021JJ00"";""       ."";""       ."""
"""2124"";""A048709"";""3000   "";""52020  "";""MW00000"";""2018JJ00"";""    85.7"";""    10.1"""
"""2125"";""A048709"";""3000   "";""52020  "";""MW00000"";""2019JJ00"";""    86.3"";""     9.3"""
"""2126"";""A048709"";""3000   "";""52020  "";""MW00000"";""2020JJ00"";""    72.1"";""     6.2"""
"""2127"";""A048709"";""3000   "";""52020  "";""MW00000"";""2021JJ00"";""    77.7"";""     5.4"""
"""2128"";""A048709"";""3000   "";""52020  "";""MOG0095"";""2018JJ00"";""    83.9"";""     8.9"""
"""2129"";""A048709"";""3000   "";""52020  "";""MOG0095"";""2019JJ00"";""    84.2"";""     7.9"""
"""2130"";""A048709"";""3000   "";""52020  "";""MOG0095"";""2020JJ00"";""    69.8"";""     5.1"""
"""2131"";""A048709"";""3000   "";""52020  "";""MOG0095"";""2021JJ00"";""    75.6"";""     4.5"""
"""2132"";""A048709"";""3000   "";""52020  "";""MBG0095"";""2018JJ00"";""    87.4"";""    11.6"""
"""2133"";""A048709"";""3000   "";""52020  "";""MBG0095"";""2019JJ00"";""    88.2"";""    10.9"""
"""2134"";""A048709"";""3000   "";""52020  "";""MBG0095"";""2020JJ00"";""    74.3"";""     7.5"""
"""2135"";""A048709"";""3000   "";""52020  "";""MBG0095"";""2021JJ00"";""    79.7"";""     6.6"""
"""2136"";""A048709"";""3000   "";""53105  "";""MW00000"";""2018JJ00"";""    85.6"";""    21.1"""
"""2137"";""A048709"";""3000   "";""53105  "";""MW00000"";""2019JJ00"";""    83.4"";""    20.7"""
"""2138"";""A048709"";""3000   "";""53105  "";""MW00000"";""2020JJ00"";""    73.3"";""     9.3"""
"""2139"";""A048709"";""3000   "";""53105  "";""MW00000"";""2021JJ00"";""    75.6"";""    11.9"""
"""2140"";""A048709"";""3000   "";""53105  "";""MOG0095"";""2018JJ00"";""    83.7"";""    19.4"""
"""2141"";""A048709"";""3000   "";""53105  "";""MOG0095"";""2019JJ00"";""    81.2"";""    18.8"""
"""2142"";""A048709"";""3000   "";""53105  "";""MOG0095"";""2020JJ00"";""    71.3"";""     8.2"""
"""2143"";""A048709"";""3000   "";""53105  "";""MOG0095"";""2021JJ00"";""    73.7"";""    10.7"""
"""2144"";""A048709"";""3000   "";""53105  "";""MBG0095"";""2018JJ00"";""    87.4"";""    23.0"""
"""2145"";""A048709"";""3000   "";""53105  "";""MBG0095"";""2019JJ00"";""    85.4"";""    22.6"""
"""2146"";""A048709"";""3000   "";""53105  "";""MBG0095"";""2020JJ00"";""    75.3"";""    10.6"""
"""2147"";""A048709"";""3000   "";""53105  "";""MBG0095"";""2021JJ00"";""    77.4"";""    13.2"""
"""2148"";""A048709"";""3000   "";""53500  "";""MW00000"";""2018JJ00"";""    87.6"";""    12.6"""
"""2149"";""A048709"";""3000   "";""53500  "";""MW00000"";""2019JJ00"";""    86.7"";""    13.8"""
"""2150"";""A048709"";""3000   "";""53500  "";""MW00000"";""2020JJ00"";""    76.6"";""     5.8"""
"""2151"";""A048709"";""3000   "";""53500  "";""MW00000"";""2021JJ00"";""    79.1"";""     6.0"""
"""2152"";""A048709"";""3000   "";""53500  "";""MOG0095"";""2018JJ00"";""    86.1"";""    11.4"""
"""2153"";""A048709"";""3000   "";""53500  "";""MOG0095"";""2019JJ00"";""    85.1"";""    12.6"""
"""2154"";""A048709"";""3000   "";""53500  "";""MOG0095"";""2020JJ00"";""    75.1"";""     5.1"""
"""2155"";""A048709"";""3000   "";""53500  "";""MOG0095"";""2021JJ00"";""    77.7"";""     5.3"""
"""2156"";""A048709"";""3000   "";""53500  "";""MBG0095"";""2018JJ00"";""    89.0"";""    13.9"""
"""2157"";""A048709"";""3000   "";""53500  "";""MBG0095"";""2019JJ00"";""    88.2"";""    15.2"""
"""2158"";""A048709"";""3000   "";""53500  "";""MBG0095"";""2020JJ00"";""    78.1"";""     6.7"""
"""2159"";""A048709"";""3000   "";""53500  "";""MBG0095"";""2021JJ00"";""    80.5"";""     6.8"""
"""2160"";""A048709"";""3000   "";""53705  "";""MW00000"";""2018JJ00"";""    86.6"";""     6.7"""
"""2161"";""A048709"";""3000   "";""53705  "";""MW00000"";""2019JJ00"";""    87.1"";""     7.3"""
"""2162"";""A048709"";""3000   "";""53705  "";""MW00000"";""2020JJ00"";""    79.0"";""     3.2"""
"""2163"";""A048709"";""3000   "";""53705  "";""MW00000"";""2021JJ00"";""    80.0"";""     3.2"""
"""2164"";""A048709"";""3000   "";""53705  "";""MOG0095"";""2018JJ00"";""    85.4"";""     6.0"""
"""2165"";""A048709"";""3000   "";""53705  "";""MOG0095"";""2019JJ00"";""    85.8"";""     6.5"""
"""2166"";""A048709"";""3000   "";""53705  "";""MOG0095"";""2020JJ00"";""    77.8"";""     2.7"""
"""2167"";""A048709"";""3000   "";""53705  "";""MOG0095"";""2021JJ00"";""    78.8"";""     2.7"""
"""2168"";""A048709"";""3000   "";""53705  "";""MBG0095"";""2018JJ00"";""    87.7"";""     7.4"""
"""2169"";""A048709"";""3000   "";""53705  "";""MBG0095"";""2019JJ00"";""    88.2"";""     8.2"""
"""2170"";""A048709"";""3000   "";""53705  "";""MBG0095"";""2020JJ00"";""    80.1"";""     3.7"""
"""2171"";""A048709"";""3000   "";""53705  "";""MBG0095"";""2021JJ00"";""    81.2"";""     3.7"""
"""2172"";""A048709"";""3000   "";""53850  "";""MW00000"";""2018JJ00"";""    83.0"";""     5.9"""
"""2173"";""A048709"";""3000   "";""53850  "";""MW00000"";""2019JJ00"";""    82.5"";""     5.1"""
"""2174"";""A048709"";""3000   "";""53850  "";""MW00000"";""2020JJ00"";""    76.8"";""     2.4"""
"""2175"";""A048709"";""3000   "";""53850  "";""MW00000"";""2021JJ00"";""    80.3"";""     2.3"""
"""2176"";""A048709"";""3000   "";""53850  "";""MOG0095"";""2018JJ00"";""    81.7"";""     5.2"""
